task_id,asset_id,department,asset_type,asset_age_years,asset_criticality,defect_type,defect_severity,num_open_defects,days_since_defect,days_overdue,maintenance_frequency,days_since_last_maintenance,previous_failures,failures_last_12_months,trains_per_day,goods_trains_per_day,operational_impact,maintenance_duration_hours,urgent
TSK-IR-032142,AST-ENG-00312,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),7.8,HIGH,Check Rail Clearance Deviation,HIGH,1,12,28,Monthly,55,3,1,136,66,HIGH,5.16,1
TSK-IR-032143,AST-ENG-04436,Engineering,Glued Insulated Rail Joint (GJ),2.5,HIGH,Electrical Insulation Resistance Drop,MEDIUM,2,36,15,Quarterly,113,1,0,90,47,CRITICAL,2.52,0
TSK-IR-032144,AST-TRD-02471,Traction,Auto Tensioning Device (ATD 3:1 Pulley),8.2,CRITICAL,X-Y Dimension Out of Temperature Chart Limit,CRITICAL,2,4,0,Monthly,40,4,1,114,60,HIGH,3.47,1
TSK-IR-032145,AST-TRD-00167,Traction,Traction Power Transformer (25kV/21.6MVA),17.0,CRITICAL,Dissolved Gas Analysis (DGA) Acetylene Surge,HIGH,3,4,0,Quarterly,90,9,1,122,48,HIGH,6.34,1
TSK-IR-032146,AST-TRD-00200,Traction,Traction Power Transformer (25kV/21.6MVA),20.6,CRITICAL,Bushing Oil Leakage & Thermal Hotspot,HIGH,2,14,0,Half-Yearly,182,10,1,135,61,CRITICAL,4.59,1
TSK-IR-032147,AST-ENG-00468,Engineering,Elastic Rail Clip & Fastenings,3.0,MEDIUM,Fastening Bolt Sheared,CRITICAL,3,7,0,Fortnightly,24,1,1,28,5,LOW,2.09,0
TSK-IR-032148,AST-TRD-00777,Traction,Traction Power Transformer (25kV/21.6MVA),23.2,CRITICAL,Dissolved Gas Analysis (DGA) Acetylene Surge,HIGH,3,18,0,Quarterly,102,6,4,40,9,MEDIUM,5.76,0
TSK-IR-032149,AST-SNT-03383,S&T,Interlocked Level Crossing (LC Gate),8.7,HIGH,Boom Locking Plunger Misaligned,CRITICAL,1,26,0,Monthly,39,6,2,174,97,CRITICAL,2.7,1
TSK-IR-032150,AST-SNT-00644,S&T,Interlocked Level Crossing (LC Gate),7.6,CRITICAL,Boom Locking Plunger Misaligned,CRITICAL,2,7,0,Monthly,41,3,1,131,58,CRITICAL,2.92,1
TSK-IR-032151,AST-ENG-04374,Engineering,Girder Bridge / Culvert Bearing,25.8,CRITICAL,Bearing Greasing Depletion & Tilt,HIGH,5,35,15,Quarterly,108,7,5,44,10,MEDIUM,6.17,1
TSK-IR-032152,AST-ENG-04177,Engineering,Elastic Rail Clip & Fastenings,0.7,MEDIUM,Missing / Broken Elastic Rail Clips (ERC),MEDIUM,1,14,6,Fortnightly,20,1,0,65,31,MEDIUM,1.66,0
TSK-IR-032153,AST-ENG-00633,Engineering,Switch Expansion Joint (SEJ),6.3,MEDIUM,SEJ Gap Beyond Permissible Thermal Limit,HIGH,3,19,7,Monthly,45,3,1,143,53,MEDIUM,2.56,0
TSK-IR-032154,AST-ENG-03198,Engineering,Girder Bridge / Culvert Bearing,22.4,HIGH,Rocker / Roller Bearing Seizure,HIGH,6,31,6,Annual,379,6,2,47,14,HIGH,7.0,1
TSK-IR-032155,AST-SNT-00843,S&T,Signalling Power Supply / IPS,7.6,MEDIUM,Surge Protection Device (SPD) Blown,CRITICAL,1,5,0,Monthly,30,2,0,141,72,MEDIUM,3.69,0
TSK-IR-032156,AST-ENG-01758,Engineering,Switch Expansion Joint (SEJ),7.6,CRITICAL,Roller Plate Seized / Jammed,MEDIUM,2,12,3,Fortnightly,25,8,3,233,90,CRITICAL,1.82,0
TSK-IR-032157,AST-SNT-00514,S&T,Interlocked Level Crossing (LC Gate),8.5,HIGH,Winch Wire Rope Frayed,MEDIUM,4,11,15,Monthly,51,2,2,46,9,MEDIUM,2.22,0
TSK-IR-032158,AST-ENG-01023,Engineering,Rails (60kg/52kg),13.7,HIGH,Rail Corrugation & Wear,MEDIUM,3,62,0,Monthly,41,8,4,130,45,CRITICAL,4.64,0
TSK-IR-032159,AST-ENG-01978,Engineering,Prestressed Concrete Sleepers (PSC),27.7,LOW,Longitudinal Sleeper Cracking,HIGH,3,17,1,Quarterly,87,9,3,156,68,MEDIUM,3.62,0
TSK-IR-032160,AST-ENG-03077,Engineering,Ballast Cushion & Formation,10.9,MEDIUM,Mud Pumping & Foul Ballast in Monsoon,HIGH,4,20,11,Annual,376,4,1,137,77,MEDIUM,4.69,0
TSK-IR-032161,AST-SNT-01940,S&T,Color Light Signal (LED Unit),5.3,MEDIUM,Signal Post Alignment Deviation,LOW,1,36,10,Quarterly,104,0,0,45,17,LOW,0.97,0
TSK-IR-032162,AST-TRD-01205,Traction,Traction Power Transformer (25kV/21.6MVA),14.7,CRITICAL,Winding Temperature Alarm Trip,CRITICAL,1,2,0,Annual,377,7,2,154,74,CRITICAL,4.46,1
TSK-IR-032163,AST-SNT-00318,S&T,Color Light Signal (LED Unit),7.7,CRITICAL,LED Aspect Cluster Partial Failure (>20%),MEDIUM,1,27,4,Quarterly,97,6,2,47,18,HIGH,1.39,0
TSK-IR-032164,AST-SNT-00135,S&T,Signalling Power Supply / IPS,11.3,CRITICAL,Inverter Module Fault / Load Transfer,HIGH,2,15,0,Monthly,33,7,1,159,60,CRITICAL,3.51,1
TSK-IR-032165,AST-ENG-02265,Engineering,Elastic Rail Clip & Fastenings,5.2,MEDIUM,Missing / Broken Elastic Rail Clips (ERC),MEDIUM,2,18,0,Monthly,30,1,1,213,120,HIGH,2.28,0
TSK-IR-032166,AST-ENG-00236,Engineering,Ballast Cushion & Formation,21.3,MEDIUM,Mud Pumping & Foul Ballast in Monsoon,HIGH,1,19,15,Half-Yearly,198,4,1,27,4,LOW,4.74,0
TSK-IR-032167,AST-SNT-01443,S&T,DC Track Circuit (TC),10.0,MEDIUM,Track Relay Drop / False Occupancy,HIGH,2,14,10,Fortnightly,22,6,3,149,53,MEDIUM,2.57,0
TSK-IR-032168,AST-ENG-00835,Engineering,Girder Bridge / Culvert Bearing,7.9,HIGH,Rocker / Roller Bearing Seizure,CRITICAL,1,1,11,Half-Yearly,199,2,1,158,59,HIGH,6.71,1
TSK-IR-032169,AST-TRD-01444,Traction,Section Insulator Assembly,7.8,HIGH,Runner Strip Erosion & Arcing Grooves,CRITICAL,6,7,0,Monthly,41,2,2,85,40,HIGH,4.49,1
TSK-IR-032170,AST-ENG-03939,Engineering,Glued Insulated Rail Joint (GJ),6.3,HIGH,Electrical Insulation Resistance Drop,MEDIUM,1,42,9,Quarterly,104,2,1,18,4,MEDIUM,3.04,0
TSK-IR-032171,AST-SNT-03205,S&T,Signalling Power Supply / IPS,9.5,HIGH,Battery Bank Individual Cell Voltage Low,HIGH,2,26,6,Half-Yearly,189,4,3,44,6,HIGH,2.32,1
TSK-IR-032172,AST-ENG-01384,Engineering,Switch Expansion Joint (SEJ),13.1,MEDIUM,Roller Plate Seized / Jammed,HIGH,5,24,5,Fortnightly,19,1,1,187,98,HIGH,3.5,0
TSK-IR-032173,AST-TRD-00496,Traction,Traction Power Transformer (25kV/21.6MVA),14.5,HIGH,Bushing Oil Leakage & Thermal Hotspot,HIGH,1,25,5,Annual,381,3,3,138,72,CRITICAL,6.11,0
TSK-IR-032174,AST-TRD-02248,Traction,Contact Wire (107/150 sq mm Cu),13.6,CRITICAL,Dropper Clip Loose / Damaged,LOW,4,40,0,Monthly,39,6,1,150,73,CRITICAL,2.92,0
TSK-IR-032175,AST-TRD-01348,Traction,Section Insulator Assembly,4.9,MEDIUM,Section Insulator Sag / Level Defect,MEDIUM,2,14,7,Quarterly,93,0,0,115,64,MEDIUM,2.29,0
TSK-IR-032176,AST-TRD-00316,Traction,Neutral Section (PTFE type),3.9,HIGH,Transition Joint Loose / Uneven,HIGH,2,16,5,Fortnightly,25,5,2,93,47,HIGH,3.07,1
TSK-IR-032177,AST-ENG-02499,Engineering,Ballast Cushion & Formation,7.2,MEDIUM,Formation Subsidence / Settlement,HIGH,2,12,0,Annual,369,1,1,141,67,MEDIUM,3.84,0
TSK-IR-032178,AST-SNT-00569,S&T,Digital Axle Counter (MSDAC/SSDAC),5.6,HIGH,Wheel Sensor Detection Coil Misalignment,CRITICAL,3,9,10,Quarterly,105,2,1,78,40,HIGH,2.13,1
TSK-IR-032179,AST-TRD-00319,Traction,Section Insulator Assembly,7.4,MEDIUM,Section Insulator Sag / Level Defect,MEDIUM,2,34,0,Monthly,42,1,1,34,8,LOW,2.57,0
TSK-IR-032180,AST-ENG-00257,Engineering,Prestressed Concrete Sleepers (PSC),13.9,LOW,Insert Loose / Corroded,LOW,1,21,0,Quarterly,101,1,1,33,10,LOW,2.45,0
TSK-IR-032181,AST-SNT-01588,S&T,Electronic Interlocking (EI Rack),9.4,CRITICAL,Vital Input/Output Card Communication Error,CRITICAL,1,6,0,Quarterly,101,4,1,26,4,MEDIUM,4.13,0
TSK-IR-032182,AST-ENG-02650,Engineering,Elastic Rail Clip & Fastenings,1.6,MEDIUM,Rubber Pad Perished / Displaced,LOW,1,39,1,Quarterly,91,1,2,37,5,LOW,1.53,0
TSK-IR-032183,AST-SNT-00965,S&T,Electronic Interlocking (EI Rack),2.7,HIGH,Optical Fiber Communication Loss,CRITICAL,1,14,0,Monthly,30,3,1,62,18,MEDIUM,2.28,1
TSK-IR-032184,AST-SNT-00704,S&T,DC Track Circuit (TC),7.8,HIGH,Track Relay Drop / False Occupancy,HIGH,2,11,2,Weekly,11,4,3,162,66,CRITICAL,2.34,0
TSK-IR-032185,AST-TRD-02701,Traction,Section Insulator Assembly,4.3,MEDIUM,Section Insulator Sag / Level Defect,HIGH,2,22,4,Monthly,38,2,2,168,75,MEDIUM,2.55,0
TSK-IR-032186,AST-ENG-02790,Engineering,Girder Bridge / Culvert Bearing,29.9,HIGH,Rocker / Roller Bearing Seizure,HIGH,4,9,0,Annual,377,1,0,151,75,CRITICAL,6.23,1
TSK-IR-032187,AST-TRD-01693,Traction,Neutral Section (PTFE type),3.0,CRITICAL,Transition Joint Loose / Uneven,MEDIUM,1,12,13,Quarterly,103,4,3,179,88,CRITICAL,2.55,0
TSK-IR-032188,AST-ENG-03295,Engineering,Rails (60kg/52kg),16.7,CRITICAL,Rail Corrugation & Wear,LOW,4,19,10,Fortnightly,27,3,1,22,3,MEDIUM,4.93,0
TSK-IR-032189,AST-TRD-02867,Traction,Contact Wire (107/150 sq mm Cu),13.7,HIGH,Local Kink / Arc Blemish,HIGH,1,13,10,Quarterly,107,2,0,65,35,HIGH,4.29,1
TSK-IR-032190,AST-TRD-02169,Traction,Auto Tensioning Device (ATD 3:1 Pulley),5.1,HIGH,X-Y Dimension Out of Temperature Chart Limit,CRITICAL,5,5,0,Half-Yearly,184,0,0,139,80,HIGH,3.89,1
TSK-IR-032191,AST-TRD-00420,Traction,Traction Power Transformer (25kV/21.6MVA),17.6,HIGH,Winding Temperature Alarm Trip,HIGH,3,16,2,Half-Yearly,187,4,2,191,72,HIGH,7.0,1
TSK-IR-032192,AST-SNT-01646,S&T,Signalling Power Supply / IPS,8.1,HIGH,DC-DC Converter Ripple Exceeds Limit,LOW,1,44,18,Monthly,50,3,2,132,61,HIGH,2.46,0
TSK-IR-032193,AST-SNT-01720,S&T,DC Track Circuit (TC),10.1,HIGH,Track Relay Drop / False Occupancy,HIGH,5,15,17,Monthly,47,0,1,140,59,HIGH,2.95,1
TSK-IR-032194,AST-ENG-01992,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),8.6,MEDIUM,Nose of Crossing Severe Wear,MEDIUM,1,23,10,Weekly,25,1,2,35,11,LOW,4.5,0
TSK-IR-032195,AST-ENG-02470,Engineering,Rails (60kg/52kg),6.1,MEDIUM,Squat (Rolling Contact Fatigue),CRITICAL,1,8,0,Fortnightly,26,3,2,23,8,LOW,3.34,0
TSK-IR-032196,AST-ENG-01570,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),9.5,HIGH,Tongue Rail Chipping / Wear,MEDIUM,2,33,9,Weekly,21,2,0,65,25,MEDIUM,3.01,0
TSK-IR-032197,AST-ENG-02857,Engineering,Rails (60kg/52kg),2.9,HIGH,Transverse Rail Fatigue Crack,CRITICAL,2,4,6,Fortnightly,19,1,0,26,10,MEDIUM,3.37,0
TSK-IR-032198,AST-TRD-00189,Traction,25kV Vacuum Circuit Breaker (VCB),12.0,HIGH,Operating Mechanism Pneumatic / SF6 Pressure Low,HIGH,6,11,11,Quarterly,100,4,3,32,11,MEDIUM,4.33,1
TSK-IR-032199,AST-SNT-00389,S&T,Color Light Signal (LED Unit),2.2,MEDIUM,Current Sensor Threshold Mismatch / Blank Signal,HIGH,3,9,9,Monthly,50,1,0,51,8,LOW,2.82,0
TSK-IR-032200,AST-SNT-02375,S&T,Electronic Interlocking (EI Rack),5.9,HIGH,Optical Fiber Communication Loss,HIGH,2,14,0,Monthly,30,3,1,15,3,MEDIUM,4.37,0
TSK-IR-032201,AST-ENG-00763,Engineering,Glued Insulated Rail Joint (GJ),4.4,LOW,Electrical Insulation Resistance Drop,MEDIUM,1,32,0,Monthly,27,2,1,149,54,HIGH,1.56,0
TSK-IR-032202,AST-ENG-02261,Engineering,Glued Insulated Rail Joint (GJ),4.4,HIGH,Insulating End Post Crushed,MEDIUM,2,31,8,Monthly,44,1,1,107,54,CRITICAL,1.7,0
TSK-IR-032203,AST-ENG-01070,Engineering,Rails (60kg/52kg),13.7,MEDIUM,Gauge Corner Cracking (GCC),HIGH,2,28,12,Quarterly,102,0,0,136,74,HIGH,3.48,0
TSK-IR-032204,AST-TRD-02616,Traction,Auto Tensioning Device (ATD 3:1 Pulley),17.2,CRITICAL,X-Y Dimension Out of Temperature Chart Limit,CRITICAL,3,10,1,Monthly,29,5,1,143,77,CRITICAL,2.51,1
TSK-IR-032205,AST-SNT-01018,S&T,Color Light Signal (LED Unit),6.7,MEDIUM,Transformer ECR Current Drop,MEDIUM,1,33,0,Quarterly,90,2,0,131,57,HIGH,0.85,0
TSK-IR-032206,AST-ENG-02726,Engineering,Glued Insulated Rail Joint (GJ),4.6,HIGH,Insulating End Post Crushed,MEDIUM,2,23,3,Monthly,39,3,1,127,68,CRITICAL,2.83,0
TSK-IR-032207,AST-ENG-00412,Engineering,Girder Bridge / Culvert Bearing,14.6,HIGH,Bearing Greasing Depletion & Tilt,HIGH,5,20,0,Half-Yearly,191,3,1,217,81,CRITICAL,5.59,1
TSK-IR-032208,AST-ENG-01492,Engineering,Glued Insulated Rail Joint (GJ),2.4,MEDIUM,Insulating End Post Crushed,HIGH,1,26,0,Monthly,39,0,0,188,71,MEDIUM,2.93,0
TSK-IR-032209,AST-SNT-01609,S&T,Digital Axle Counter (MSDAC/SSDAC),7.6,HIGH,Telegram Transmission Bit Error / Reset Trip,MEDIUM,2,28,0,Fortnightly,11,4,1,165,90,CRITICAL,0.81,0
TSK-IR-032210,AST-ENG-01686,Engineering,Elastic Rail Clip & Fastenings,7.8,HIGH,Missing / Broken Elastic Rail Clips (ERC),HIGH,1,11,1,Monthly,35,5,3,101,55,HIGH,2.01,0
TSK-IR-032211,AST-SNT-01661,S&T,Electronic Interlocking (EI Rack),1.1,CRITICAL,Vital Input/Output Card Communication Error,HIGH,5,38,0,Monthly,26,4,2,44,9,HIGH,4.11,1
TSK-IR-032212,AST-TRD-02461,Traction,Section Insulator Assembly,7.1,MEDIUM,Insulator Glaze Puncture / Flashover Mark,HIGH,1,11,0,Monthly,29,5,2,85,40,MEDIUM,1.87,0
TSK-IR-032213,AST-ENG-03083,Engineering,Elastic Rail Clip & Fastenings,4.1,HIGH,Rubber Pad Perished / Displaced,HIGH,6,19,0,Fortnightly,14,1,0,128,63,HIGH,3.11,0
TSK-IR-032214,AST-ENG-03438,Engineering,Elastic Rail Clip & Fastenings,5.3,MEDIUM,Missing / Broken Elastic Rail Clips (ERC),CRITICAL,1,2,1,Monthly,30,4,2,48,13,LOW,2.42,0
TSK-IR-032215,AST-TRD-00592,Traction,25kV Vacuum Circuit Breaker (VCB),6.9,CRITICAL,Operating Mechanism Pneumatic / SF6 Pressure Low,CRITICAL,3,3,7,Annual,374,1,0,203,78,CRITICAL,3.62,1
TSK-IR-032216,AST-ENG-00487,Engineering,Rails (60kg/52kg),9.3,HIGH,Thermit Weld Defect,CRITICAL,1,16,0,Monthly,31,3,2,26,9,MEDIUM,3.21,1
TSK-IR-032217,AST-TRD-01868,Traction,Section Insulator Assembly,4.3,MEDIUM,Runner Strip Erosion & Arcing Grooves,CRITICAL,3,3,0,Monthly,36,1,0,131,66,MEDIUM,2.93,0
TSK-IR-032218,AST-SNT-00021,S&T,Electronic Interlocking (EI Rack),5.9,HIGH,Standby CPU Card Health Mismatch,HIGH,2,17,7,Monthly,47,4,0,152,57,CRITICAL,3.01,0
TSK-IR-032219,AST-SNT-02980,S&T,Electronic Interlocking (EI Rack),5.5,HIGH,Vital Input/Output Card Communication Error,HIGH,4,8,0,Monthly,34,2,1,33,9,MEDIUM,3.16,0
TSK-IR-032220,AST-SNT-03047,S&T,Interlocked Level Crossing (LC Gate),11.2,HIGH,Boom Locking Plunger Misaligned,CRITICAL,3,3,6,Monthly,39,3,0,60,22,MEDIUM,3.41,0
TSK-IR-032221,AST-TRD-00462,Traction,Catenary Wire (65/125 sq mm),18.3,MEDIUM,Bridle Wire Tension Discrepancy,HIGH,3,7,8,Annual,371,6,5,47,10,LOW,3.91,0
TSK-IR-032222,AST-TRD-02895,Traction,Section Insulator Assembly,4.1,MEDIUM,Runner Strip Erosion & Arcing Grooves,HIGH,5,6,0,Quarterly,102,2,1,107,38,MEDIUM,3.9,1
TSK-IR-032223,AST-ENG-02677,Engineering,Glued Insulated Rail Joint (GJ),7.4,LOW,Insulating End Post Crushed,HIGH,4,24,0,Fortnightly,17,1,0,138,53,MEDIUM,3.95,0
TSK-IR-032224,AST-ENG-01415,Engineering,Glued Insulated Rail Joint (GJ),5.4,HIGH,Fishplate Bolt Loose / Sheared,CRITICAL,2,2,0,Fortnightly,22,2,2,21,5,MEDIUM,3.93,0
TSK-IR-032225,AST-SNT-02482,S&T,Color Light Signal (LED Unit),4.1,CRITICAL,Transformer ECR Current Drop,MEDIUM,1,24,9,Quarterly,106,3,0,45,11,HIGH,1.86,0
TSK-IR-032226,AST-TRD-01318,Traction,Traction Power Transformer (25kV/21.6MVA),11.0,CRITICAL,Bushing Oil Leakage & Thermal Hotspot,CRITICAL,5,8,0,Half-Yearly,183,2,0,11,2,MEDIUM,6.51,0
TSK-IR-032227,AST-ENG-03330,Engineering,Glued Insulated Rail Joint (GJ),5.2,HIGH,Electrical Insulation Resistance Drop,CRITICAL,3,17,0,Quarterly,91,0,0,121,67,HIGH,3.39,1
TSK-IR-032228,AST-TRD-00277,Traction,Contact Wire (107/150 sq mm Cu),2.2,HIGH,Dropper Clip Loose / Damaged,LOW,3,41,0,Half-Yearly,184,2,0,121,59,CRITICAL,4.68,0
TSK-IR-032229,AST-TRD-00475,Traction,Contact Wire (107/150 sq mm Cu),3.2,CRITICAL,Severe Contact Wire Wear (>20% cross-section),CRITICAL,1,12,0,Quarterly,94,2,0,30,8,MEDIUM,4.6,0
TSK-IR-032230,AST-TRD-01065,Traction,Traction Power Transformer (25kV/21.6MVA),19.2,CRITICAL,Bushing Oil Leakage & Thermal Hotspot,CRITICAL,4,10,1,Annual,365,3,2,29,9,LOW,5.7,1
TSK-IR-032231,AST-SNT-01297,S&T,Interlocked Level Crossing (LC Gate),6.6,MEDIUM,Warning Hooter & Flashers Disconnected,HIGH,4,8,0,Weekly,15,5,1,124,66,HIGH,3.23,0
TSK-IR-032232,AST-ENG-00995,Engineering,Elastic Rail Clip & Fastenings,9.1,MEDIUM,Missing / Broken Elastic Rail Clips (ERC),HIGH,5,17,0,Quarterly,89,3,2,54,10,LOW,3.59,0
TSK-IR-032233,AST-TRD-00311,Traction,Traction Power Transformer (25kV/21.6MVA),9.4,MEDIUM,Silica Gel Breather Saturated & Moisture Ingress,MEDIUM,2,19,0,Half-Yearly,178,5,2,113,52,MEDIUM,5.73,0
TSK-IR-032234,AST-TRD-02261,Traction,Section Insulator Assembly,4.9,HIGH,Runner Strip Erosion & Arcing Grooves,HIGH,1,26,0,Quarterly,99,1,2,155,61,CRITICAL,2.54,1
TSK-IR-032235,AST-TRD-02311,Traction,Traction Power Transformer (25kV/21.6MVA),21.7,CRITICAL,Silica Gel Breather Saturated & Moisture Ingress,HIGH,1,27,5,Quarterly,99,3,2,25,8,MEDIUM,5.67,1
TSK-IR-032236,AST-SNT-01207,S&T,Digital Axle Counter (MSDAC/SSDAC),5.7,MEDIUM,Wheel Sensor Detection Coil Misalignment,HIGH,2,12,11,Quarterly,106,3,2,107,60,MEDIUM,2.03,0
TSK-IR-032237,AST-ENG-04455,Engineering,Girder Bridge / Culvert Bearing,21.2,LOW,Expansion Joint Choked with Debris,LOW,2,23,3,Annual,365,7,4,111,61,MEDIUM,3.1,0
TSK-IR-032238,AST-ENG-01972,Engineering,Elastic Rail Clip & Fastenings,5.4,MEDIUM,Missing / Broken Elastic Rail Clips (ERC),HIGH,4,36,4,Monthly,36,3,1,104,54,HIGH,3.37,1
TSK-IR-032239,AST-SNT-01500,S&T,Color Light Signal (LED Unit),3.3,MEDIUM,LED Aspect Cluster Partial Failure (>20%),HIGH,2,12,1,Quarterly,93,2,1,128,60,MEDIUM,1.83,0
TSK-IR-032240,AST-ENG-01841,Engineering,Ballast Cushion & Formation,1.7,HIGH,Ballast Deficiency & Caking,MEDIUM,1,22,2,Half-Yearly,178,0,0,137,50,HIGH,5.19,0
TSK-IR-032241,AST-SNT-00465,S&T,DC Track Circuit (TC),7.5,CRITICAL,Ballast Resistance Low in Rain,HIGH,2,24,0,Weekly,3,5,1,52,10,MEDIUM,2.78,0
TSK-IR-032242,AST-SNT-02692,S&T,Color Light Signal (LED Unit),4.6,HIGH,LED Aspect Cluster Partial Failure (>20%),HIGH,2,15,6,Quarterly,105,1,1,142,80,CRITICAL,2.69,0
TSK-IR-032243,AST-SNT-00954,S&T,Digital Axle Counter (MSDAC/SSDAC),5.7,HIGH,Wheel Sensor Detection Coil Misalignment,HIGH,3,31,5,Fortnightly,31,2,1,49,11,MEDIUM,2.94,0
TSK-IR-032244,AST-SNT-00046,S&T,DC Track Circuit (TC),9.2,MEDIUM,Ballast Resistance Low in Rain,MEDIUM,2,24,16,Monthly,53,4,1,83,32,LOW,2.08,0
TSK-IR-032245,AST-SNT-00667,S&T,Electronic Interlocking (EI Rack),4.3,CRITICAL,Optical Fiber Communication Loss,HIGH,1,11,11,Monthly,37,3,1,104,55,HIGH,2.31,1
TSK-IR-032246,AST-SNT-01030,S&T,Color Light Signal (LED Unit),6.5,MEDIUM,Current Sensor Threshold Mismatch / Blank Signal,CRITICAL,4,7,0,Quarterly,86,2,2,93,49,MEDIUM,2.45,0
TSK-IR-032247,AST-SNT-03120,S&T,Color Light Signal (LED Unit),5.2,MEDIUM,Transformer ECR Current Drop,HIGH,1,9,0,Quarterly,91,1,2,85,38,LOW,1.32,0
TSK-IR-032248,AST-SNT-02188,S&T,DC Track Circuit (TC),9.2,LOW,Track Relay Drop / False Occupancy,HIGH,1,13,0,Weekly,11,1,0,79,29,LOW,2.07,0
TSK-IR-032249,AST-TRD-00980,Traction,Traction Power Transformer (25kV/21.6MVA),15.0,HIGH,Dissolved Gas Analysis (DGA) Acetylene Surge,HIGH,1,22,4,Annual,375,4,3,37,6,MEDIUM,4.88,0
TSK-IR-032250,AST-TRD-01252,Traction,Auto Tensioning Device (ATD 3:1 Pulley),15.3,MEDIUM,X-Y Dimension Out of Temperature Chart Limit,HIGH,3,15,19,Quarterly,119,5,3,112,47,MEDIUM,3.63,0
TSK-IR-032251,AST-ENG-00509,Engineering,Switch Expansion Joint (SEJ),6.6,MEDIUM,SEJ Gap Beyond Permissible Thermal Limit,HIGH,1,29,0,Monthly,30,5,2,158,56,MEDIUM,3.19,0
TSK-IR-032252,AST-SNT-02563,S&T,Signalling Power Supply / IPS,5.4,CRITICAL,Battery Bank Individual Cell Voltage Low,MEDIUM,1,38,11,Monthly,50,3,2,153,62,CRITICAL,3.21,0
TSK-IR-032253,AST-ENG-03909,Engineering,Glued Insulated Rail Joint (GJ),2.8,CRITICAL,Electrical Insulation Resistance Drop,CRITICAL,3,3,0,Monthly,32,2,1,64,16,HIGH,3.6,1
TSK-IR-032254,AST-ENG-03317,Engineering,Glued Insulated Rail Joint (GJ),3.6,MEDIUM,Insulating End Post Crushed,HIGH,3,16,7,Quarterly,102,2,0,41,9,LOW,3.53,0
TSK-IR-032255,AST-ENG-04153,Engineering,Glued Insulated Rail Joint (GJ),1.0,HIGH,Electrical Insulation Resistance Drop,CRITICAL,1,5,2,Monthly,34,0,0,141,52,CRITICAL,3.75,1
TSK-IR-032256,AST-ENG-04020,Engineering,Switch Expansion Joint (SEJ),4.0,HIGH,Roller Plate Seized / Jammed,HIGH,2,15,21,Fortnightly,45,2,0,116,51,HIGH,2.73,1
TSK-IR-032257,AST-ENG-04328,Engineering,Girder Bridge / Culvert Bearing,9.2,HIGH,Bed Block Structural Crack,HIGH,4,17,0,Annual,377,3,0,184,76,CRITICAL,5.66,1
TSK-IR-032258,AST-ENG-01494,Engineering,Switch Expansion Joint (SEJ),11.1,CRITICAL,Roller Plate Seized / Jammed,MEDIUM,1,17,56,Fortnightly,74,4,1,114,50,HIGH,1.59,0
TSK-IR-032259,AST-TRD-02356,Traction,Contact Wire (107/150 sq mm Cu),13.8,CRITICAL,Local Kink / Arc Blemish,CRITICAL,2,6,1,Monthly,38,4,1,32,10,MEDIUM,3.11,1
TSK-IR-032260,AST-ENG-00794,Engineering,Ballast Cushion & Formation,13.8,LOW,Formation Subsidence / Settlement,HIGH,2,6,0,Annual,365,4,1,151,60,MEDIUM,6.51,0
TSK-IR-032261,AST-ENG-04198,Engineering,Prestressed Concrete Sleepers (PSC),7.3,LOW,Insert Loose / Corroded,LOW,1,63,5,Quarterly,102,3,0,33,12,LOW,2.3,0
TSK-IR-032262,AST-TRD-00939,Traction,Neutral Section (PTFE type),7.4,HIGH,PTFE Insulating Rod Tracking & Surface Arcing,CRITICAL,1,14,1,Quarterly,94,3,2,102,41,HIGH,3.17,1
TSK-IR-032263,AST-ENG-02053,Engineering,Rails (60kg/52kg),17.2,LOW,Rail Corrugation & Wear,MEDIUM,1,26,22,Quarterly,110,4,4,171,98,MEDIUM,2.2,0
TSK-IR-032264,AST-SNT-01710,S&T,Signalling Power Supply / IPS,9.5,CRITICAL,Battery Bank Individual Cell Voltage Low,HIGH,2,20,0,Quarterly,94,3,1,23,5,MEDIUM,3.23,0
TSK-IR-032265,AST-SNT-02702,S&T,Color Light Signal (LED Unit),6.3,CRITICAL,Current Sensor Threshold Mismatch / Blank Signal,HIGH,4,15,32,Quarterly,122,1,1,28,10,MEDIUM,2.89,1
TSK-IR-032266,AST-ENG-02803,Engineering,Switch Expansion Joint (SEJ),2.5,MEDIUM,SEJ Gap Beyond Permissible Thermal Limit,CRITICAL,3,10,0,Monthly,37,1,1,157,77,HIGH,2.68,0
TSK-IR-032267,AST-SNT-01968,S&T,Electric Point Machine (IRS/Siemens),11.5,HIGH,Drive Motor High Current Draw / Stall,CRITICAL,1,12,1,Weekly,12,4,2,142,53,HIGH,2.17,1
TSK-IR-032268,AST-TRD-00873,Traction,Contact Wire (107/150 sq mm Cu),14.5,CRITICAL,Contact Wire Height & Stagger Deviation,MEDIUM,1,27,0,Monthly,34,2,1,165,75,CRITICAL,2.71,0
